公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證(驗證單位),第三方驗證(單位名稱),第三方驗證(採用標準),公司網站報告書相關資訊(中文版),中文版永續報告書檔案,中文版上傳日期,英文版永續報告書網址,英文版永續報告書檔案,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註,公司完整名稱,統一編號,CSR報告超連結
1522,堤維西,TYC,5.股本達新臺幣二十億元以上者,汽車工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣衛理國際品保驗證股份有限公司 (Bureau	Veritas),AA1000 第1類型(Type1) 中度保證,https://www.tyc.com.tw,t100sa11_1522_111.pdf,112/06/29,,,,,,,,CSR_TYC@tyc.com.tw,,堤維西交通工業股份有限公司,_22269487,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1522_111.pdf
1525,江申,KSC,6.係自願編製與申報,汽車工業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.kian-shen.com/act.php?act=81&index_id=12,t100sa11_1525_111.pdf,112/06/30,,,,,,,,mh_lu@kian-shen.com,,江申工業股份有限公司,_35129100,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1525_111.pdf
1526,日馳,SUNRACE,6.係自願編製與申報,電機機械,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.sunrace.tw,t100sa11_1526_111.pdf,112/06/28,,,,,,,,meilian.zhu@sunrace.com,無,日馳企業股份有限公司,_11099726,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1526_111.pdf
1527,鑽全,BASSO,6.係自願編製與申報,電機機械,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.basso.com.tw/zh-tw/a4-11248-16573/%E5%A0%B1%E5%91%8A%E6%9B%B8%E4%B8%8B%E8%BC%89.html,t100sa11_1527_111.pdf,112/09/07,,,,,,,,morris.cai@basso.com.tw,部分資料有跨及112年度，另行於報告書內文說明，非重大事件。,鑽全實業股份有限公司,_20982120,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1527_111.pdf
1532,勤美,CMP,5.股本達新臺幣二十億元以上者,電機機械,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,英國標準協會BSI,AA1000 第1類型(Type1) 中度保證,http://www.cmp.com.tw/cht/csr/download,t100sa11_1532_111.pdf,112/06/30,http://www.cmp.com.tw/en/csr/download,t100sa11_1532_111_E.pdf,2023/07/25,t100sa11_1532_111_M.pdf,112/07/07,,,ashley.yang@cmp.com.tw,已完成第三方查證，惟待第三方完成其內部作業提供聲明書後，更新上傳永續報告書,勤美股份有限公司,_03474311,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1532_111.pdf
1533,車王電,MORE,6.係自願編製與申報,汽車工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,BSI英國標準協會,AA1000 第1類型(Type1) 中度保證,http://www.more.com.tw,t100sa11_1533_111.pdf,112/07/26,,,,,,,,mobiletron.csr@more.com.tw,,車王電子股份有限公司,_04827138,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1533_111.pdf
1535,中宇,CEC,6.係自願編製與申報,電機機械,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,英國標準協會(BSI)查證,其他,https://www.ecotek.com.tw/cec_esg/2022/index.html,t100sa11_1535_111.pdf,112/06/20,,,,t100sa11_1535_111_M.pdf,112/07/14,,,finance@ecotek.com.tw,無,中宇環保工程股份有限公司,_84252401,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1535_111.pdf
1604,聲寶,SAMPO,5.股本達新臺幣二十億元以上者,電器電纜,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.sampo.com.tw/aboutlist.aspx?q=31,t100sa11_1604_111.pdf,112/08/24,,,,,,,,davechen@sampo.com.tw,,聲寶股份有限公司,_03607500,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1604_111.pdf
1605,華新,WALSIN,5.股本達新臺幣二十億元以上者,電器電纜,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,勤業眾信聯合會計師事務所,確信準則3000號(原公報第一號),https://esg.walsin.com/zh_TW/report-download,t100sa11_1605_111.pdf,112/05/18,https://esg.walsin.com/en/report-download,t100sa11_1605_111_E.pdf,2023/08/02,,,,,csr@walsin.com,,華新麗華股份有限公司,_35412204,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1605_111.pdf
1608,華榮,HE,5.股本達新臺幣二十億元以上者,電器電纜,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.hegroup.com.tw/,t100sa11_1608_111.pdf,112/06/19,,,,,,,,h13285@hegroup.com.tw,,華榮電線電纜股份有限公司,_79460007,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1608_111.pdf
1609,大亞,TA YA,5.股本達新臺幣二十億元以上者,電器電纜,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣檢驗科技股份有限公司,AA1000 第1類型(Type1) 中度保證,https://www.taya.com.tw/msg/msg292.html,t100sa11_1609_111.pdf,112/06/30,,,,,,,,jeff_lai@mail.taya.com.tw,無,大亞電線電纜股份有限公司,_68035907,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1609_111.pdf
1612,宏泰,HONG TAI,5.股本達新臺幣二十億元以上者,電器電纜,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.hong-tai.com.tw/,t100sa11_1612_111.pdf,112/06/29,,,,,,,,adingchen@hong-tai.com.tw,,宏泰電工股份有限公司,_43125162,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1612_111.pdf
1707,葡萄王,GKB,6.係自願編製與申報,生技醫療業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,勤業眾信聯合會計師事務所,確信準則3000號(原公報第一號),https://www.grapeking.com.tw/csr,t100sa11_1707_111.pdf,112/04/20,https://www.grapeking.com.tw/en/csr,t100sa11_1707_111_E.pdf,2023/06/20,,,,,CSR@grapeking.com.tw,無,葡萄王生技股份有限公司,_11880517,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1707_111.pdf
1708,東鹼,SESODA,3.屬化學工業者,化學工業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,國富浩華聯合會計師事務所,確信準則3000號(原公報第一號),https://www.sesoda.com.tw/csr,t100sa11_1708_111.pdf,112/08/08,,,,,,,,lan@sesoda.com.tw,,東南實業股份有限公司,_11384405,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1708_111.pdf
1710,東聯,OUCC,3.屬化學工業者,化學工業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安永聯合會計師事務所,確信準則3000號(原公報第一號),https://www.oucc.com.tw/csr-107-page472,t100sa11_1710_111.pdf,112/06/29,,,,,,,,rachelchang@oucc.com.tw,,東聯化學股份有限公司,_14057995,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1710_111.pdf
1711,永光,EVERLIGHT,3.屬化學工業者,化學工業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,KPMG,確信準則3000號(原公報第一號),https://www.ecic.com/esg/esg_reports/,t100sa11_1711_111.pdf,112/06/29,https://en.ecic.com/esg/report/,t100sa11_1711_111_E.pdf,2023/08/11,t100sa11_1711_111_M.pdf,112/08/08,,,csr@ecic.com.tw,其他查驗單位：英國標準協會台灣分公司機構(BSI)採用標準AA1000 第1類型中度保證,臺灣永光化學工業股份有限公司,_15458455,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1711_111.pdf
1712,興農,SINON,3.屬化學工業者、5.股本達新臺幣二十億元以上者,化學工業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安永聯合會計師事務所,確信準則3000號(原公報第一號),https://www.sinon.com.tw/sustainability/download/,t100sa11_1712_111.pdf,112/09/01,,,,,,,,csr@sinon.com.tw,,興農股份有限公司,_51911712,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1712_111.pdf
1713,國化,CCW,3.屬化學工業者,化學工業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安永聯合會計師事務所,確信準則3000號(原公報第一號),http://www.ccwi.com.tw,t100sa11_1713_111.pdf,112/08/14,http://www.ccwi.com.tw,t100sa11_1713_111_E.pdf,2023/08/14,,,,,cathay@cathaychem.com.tw,,國泰化工廠股份有限公司,_03375001,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1713_111.pdf
1717,長興,ETERNAL,3.屬化學工業者、5.股本達新臺幣二十億元以上者,化學工業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,勤業眾信聯合會計師事務所,確信準則3000號(原公報第一號),https://www.eternal-group.com/Docs/Upload/WC2023081100002/2022%E9%95%B7%E8%88%88%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8%E4%B8%8A%E5%82%B3%E6%AA%94.pdf,t100sa11_1717_111.pdf,112/08/17,,,,,,,,investor@eternal-group.com,無,長興材料工業股份有限公司,_75339004,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1717_111.pdf
1723,中碳,CSCC,3.屬化學工業者,化學工業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安永聯合會計師事務所,確信準則3000號(原公報第一號),https://www.cscc.com.tw/csr/csr/abo.html,t100sa11_1723_111.pdf,112/06/29,https://www.cscc.com.tw/csr/csr/abo.html,t100sa11_1723_111_E.pdf,2023/07/31,,,,,02886@e-cscc.com.tw,,中鋼碳素化學股份有限公司,_23221384,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1723_111.pdf
1727,中華化,CHCIW,3.屬化學工業者,化學工業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,青山永續聯合會計師事務所,確信準則3000號(原公報第一號),https://www.chciw.com.tw/index.php/ch/csr/index.html,t100sa11_1727_111.pdf,112/06/30,,,,,,,,es1@chciw.com.tw,,臺灣中華化學工業股份有限公司,_03558206,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1727_111.pdf
1732,毛寶,Mao Bao,3.屬化學工業者,化學工業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,蘊揚聯合會計師事務所,確信準則3000號(原公報第一號),https://www.maobao.com.tw/information/about_us/detail&information_id=13,t100sa11_1732_111.pdf,112/08/14,,,,t100sa11_1732_111_M.pdf,112/08/28,,,tia@maobao.com.tw,無,毛寶股份有限公司,_34245356,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1732_111.pdf
1733,五鼎,ApexBio,6.係自願編製與申報,生技醫療業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.apexbio.com.tw/,t100sa11_1733_111.pdf,112/06/09,,,,,,,,huayutseng@apexbio.com,,五鼎生物技術股份有限公司,_16130182,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1733_111.pdf
1736,喬山,JHT,5.股本達新臺幣二十億元以上者,運動休閒,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,BSI,AA1000 第1類型(Type1) 中度保證,https://www.johnsonfitness.com.tw/mod/news/index.php?REQUEST_ID=6f11269c4fa89f16dcaaf298183d8b240f86355c2bb9f942a316227bf22680e5,t100sa11_1736_111.pdf,112/06/19,,,,t100sa11_1736_111_M.pdf,112/07/25,,,esg@johnsonfitness.com,,喬山健康科技股份有限公司,_52347361,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1736_111.pdf
1802,台玻,TGI,5.股本達新臺幣二十億元以上者,玻璃陶瓷,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安永會計室事務所,確信準則3000號(原公報第一號),http://www.taiwanglass.com/information_list.php?langeno=tw&sid=286,t100sa11_1802_111.pdf,112/08/17,,,,,,,,ESG@taiwanglass.com,,台灣玻璃工業股份有限公司,_11914002,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1802_111.pdf
1810,和成,HCG,5.股本達新臺幣二十億元以上者,玻璃陶瓷,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.hcg.com.tw/,t100sa11_1810_111.pdf,112/09/08,,,,,,,,licw@hcgnet.com.tw,,和成欣業股份有限公司,_03228304,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1810_111.pdf
1903,士紙,Shihlin Paper,5.股本達新臺幣二十億元以上者,造紙工業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.shihlin.com.tw/download/ESG/ESGReport_2022.pdf,t100sa11_1903_111.pdf,112/08/18,,,,,,,,jerry@shihlin.com.tw;ivanli@shihlin.com.tw;gagafan@shihlin.com.tw,無,士林紙業股份有限公司,_11038101,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1903_111.pdf
1904,正隆,Cheng Loong,5.股本達新臺幣二十億元以上者,造紙工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,法國標準協會集團-艾法諾國際股份有限公司(AFNOR Asia Ltd.),AA1000 第1類型(Type1) 中度保證,https://www.clc.com.tw/_upload/files/2022ESG.pdf,t100sa11_1904_111.pdf,112/06/26,https://www.clc.com.tw/_upload/files/2022ESG_EN.pdf,t100sa11_1904_111_E.pdf,2023/08/07,,,,,csr@mail.clc.com.tw,2022英文版報告書編制中，預計112.7.30前完成上傳,正隆股份有限公司,_33085508,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1904_111.pdf
1905,華紙,CHP,5.股本達新臺幣二十億元以上者,造紙工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,"英國標準協會 (British Standards Institution, BSI)",AA1000 第1類型(Type1) 中度保證,http://www.chp.com.tw/responsibility/report_download,t100sa11_1905_111.pdf,112/06/30,http://www.chp.com.tw/en/responsibility/report_download,t100sa11_1905_111_E.pdf,2023/08/21,,,,,csroffice.chp@yfy.com,無,中華紙漿股份有限公司,_94025264,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1905_111.pdf
1907,永豐餘,YFY,5.股本達新臺幣二十億元以上者,造紙工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,SGS,AA1000 第2類型(Type2) 中度保證,https://csr.yfy.com/report,t100sa11_1907_111.pdf,112/06/29,,,,,,,,judy.wu@yfy.com,,永豐餘投資控股股份有限公司,_85066002,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1907_111.pdf
1909,榮成,Longchen P&P,5.股本達新臺幣二十億元以上者,造紙工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,BSI,AA1000 第1類型(Type1) 中度保證,http://www.longchenpaper.com/file/UploadFile/CSR/榮成CSR報告書_2022.pdf,t100sa11_1909_111.pdf,112/06/30,https://www.longchenpaper.com/Lcpc_new_EN/B7002.asp,t100sa11_1909_111_E.pdf,2023/09/01,,,,,william.lin@longchenpaper.com,,榮成紙業股份有限公司,_34202841,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_1909_111.pdf
2002,中鋼,CSC,5.股本達新臺幣二十億元以上者,鋼鐵工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,英國標準協會,AA1000 第1類型(Type1) 中度保證,https://www.csc.com.tw/csc/hr/csr/wb/dow.htm,t100sa11_2002_111.pdf,112/06/29,https://www.csc.com.tw/csc_e/hr/csr/wb/dow.htm,t100sa11_2002_111_E.pdf,2023/08/22,t100sa11_2002_111_M.pdf,112/08/22,,,210690@mail.csc.com.tw,112年1月1日宣示中鋼新願景及首編十年期經營發展策略,中國鋼鐵股份有限公司,_30414175,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2002_111.pdf
2006,東和鋼鐵,Tung Ho Steel,5.股本達新臺幣二十億元以上者,鋼鐵工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,英國標準協會(BSI),AA1000 第1類型(Type1) 中度保證,https://www.tunghosteel.com/CSR/report,t100sa11_2006_111.pdf,112/06/30,https://www.tunghosteel.com/Files/papp/300/Tung%20Ho%20Steel%20Sustainability%20Report%202022.pdf,t100sa11_2006_111_E.pdf,2023/08/31,,,,,dingyuj@tunghosteel.com,,東和鋼鐵企業股份有限公司,_75280209,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2006_111.pdf
2007,燁興,YH,5.股本達新臺幣二十億元以上者,鋼鐵工業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.yheco.com.tw/YH_CSR.asp,t100sa11_2007_111.pdf,112/06/28,,,,,,,,yh11311@yheco.com.tw,,燁興企業股份有限公司,_75992214,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2007_111.pdf
2008,高興昌,KHC,5.股本達新臺幣二十億元以上者,鋼鐵工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,格瑞國際驗證有限公司,AA1000 第1類型(Type1) 中度保證,http://www.khc.com.tw/index.php?option=com_content&view=article&id=261&Itemid=166&lang=zh,t100sa11_2008_111.pdf,112/08/22,,,,,,,,khc1301@khc.com.tw,,高興昌鋼鐵股份有限公司,_75466009,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2008_111.pdf
2009,第一銅,FCC,5.股本達新臺幣二十億元以上者,鋼鐵工業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.fcht.com.tw/,t100sa11_2009_111.pdf,112/06/30,,,,,,,,misherr@hegroup.com.tw；h33421@hegroup.com.tw,,第一伸銅科技股份有限公司,_82001528,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2009_111.pdf
2010,春源,CHUN YUAN STEEL,5.股本達新臺幣二十億元以上者,鋼鐵工業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.cysco.com.tw,t100sa11_2010_111.pdf,112/06/27,https://www.cysco.com.tw/en/corporatesocialresponsibility-126-page126,t100sa11_2010_111_E.pdf,2023/08/24,,,,,eddiewang@cysco.com.tw,,春源鋼鐵工業股份有限公司,_11529802,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2010_111.pdf
2012,春雨,CHUN YU,5.股本達新臺幣二十億元以上者,鋼鐵工業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.chunyu.com.tw/TW/social_08.html,t100sa11_2012_111.pdf,112/06/30,,,,,,,,wayne.chen@chunyu.com.tw,,春雨工廠股份有限公司,_88187108,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2012_111.pdf
2013,中鋼構,CSSC,5.股本達新臺幣二十億元以上者,鋼鐵工業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://csr.cssc.com.tw/cssc_csr/esg_report.php,t100sa11_2013_111.pdf,112/06/30,,,,,,,,20024@cssc.com.tw 19869@cssc.com.tw,,中國鋼鐵結構股份有限公司,_85800192,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2013_111.pdf
2014,中鴻,CHUNG HUNG,5.股本達新臺幣二十億元以上者,鋼鐵工業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,艾法諾國際 ( 股 ) 公司 (Afnor Asia),AA1000 第1類型(Type1) 中度保證,https://www.chsteel.com.tw/csr/ov/pdf/2022ESG.pdf,t100sa11_2014_111.pdf,112/06/28,https://www.chsteel.com.tw/en/csr/ov/pdf/2022ESG.pdf,t100sa11_2014_111_E.pdf,2023/08/30,,,,,chs@chsteel.com.tw,,中鴻鋼鐵股份有限公司,_07838854,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2014_111.pdf
